gene_id	gene_symbol	description	category	log2FoldChange	pvalue	padj	significant
MMAR_1038	mmp_1038	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1038	Background_Genome	0.3419	1.1515e-06	3.7859e-06	NO
MMAR_0413	mmp_413	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0413	Background_Genome	-0.5530	1.2425e-06	4.0738e-06	NO
MMAR_1143	mmp_1143	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1143	Background_Genome	-0.4320	1.3167e-06	4.3054e-06	NO
MMAR_0914	mmp_914	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0914	Background_Genome	-0.4786	1.5449e-06	5.0376e-06	NO
MMAR_0101	mmp_101	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0101	Background_Genome	0.3612	1.5774e-06	5.1297e-06	NO
MMAR_0725	mmp_725	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0725	Background_Genome	0.4206	1.6013e-06	5.1934e-06	NO
MMAR_0541	mmp_541	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0541	Background_Genome	0.5684	1.7442e-06	5.6415e-06	NO
MMAR_0910	atpA	ATP synthase F1 alpha subunit	Downregulated_Metabolism	-0.7529	1.8268e-06	5.8930e-06	YES
MMAR_1140	mmp_1140	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1140	Background_Genome	-0.3957	1.9433e-06	6.2520e-06	NO
MMAR_0591	mmp_591	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0591	Background_Genome	-0.6314	2.1377e-06	6.8591e-06	NO
MMAR_0121	mmp_121	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0121	Background_Genome	-0.3839	2.1508e-06	6.8685e-06	NO
MMAR_0663	mmp_663	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0663	Background_Genome	-0.4415	2.1521e-06	6.8685e-06	NO
MMAR_0897	mmp_897	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0897	Background_Genome	-0.5341	2.2093e-06	7.0322e-06	NO
MMAR_0083	mmp_83	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0083	Background_Genome	0.2819	2.3290e-06	7.3743e-06	NO
MMAR_1072	mmp_1072	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1072	Background_Genome	0.2041	2.3243e-06	7.3743e-06	NO
MMAR_0263	mmp_263	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0263	Background_Genome	-0.4246	2.3353e-06	7.3746e-06	NO
MMAR_1019	mmp_1019	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1019	Background_Genome	0.3721	2.4265e-06	7.6425e-06	NO
MMAR_1046	mmp_1046	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1046	Background_Genome	0.3315	2.4396e-06	7.6636e-06	NO
MMAR_0250	mmp_250	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0250	Background_Genome	-0.5042	2.6248e-06	8.2240e-06	NO
MMAR_0354	mmp_354	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0354	Background_Genome	-0.4493	2.6869e-06	8.3966e-06	NO
MMAR_0071	mmp_71	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0071	Background_Genome	0.2490	2.7833e-06	8.6751e-06	NO
MMAR_0160	mmp_160	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0160	Background_Genome	-0.2094	3.3550e-06	1.0430e-05	NO
MMAR_1002	mmp_1002	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1002	Background_Genome	0.5300	3.3852e-06	1.0497e-05	NO
MMAR_0827	mmp_827	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0827	Background_Genome	-0.4498	3.4833e-06	1.0773e-05	NO
MMAR_1089	mmp_1089	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1089	Background_Genome	-0.4981	3.5277e-06	1.0882e-05	NO
MMAR_0708	mmp_708	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0708	Background_Genome	0.4029	3.5539e-06	1.0935e-05	NO
MMAR_1027	mmp_1027	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1027	Background_Genome	0.3657	3.8371e-06	1.1776e-05	NO
MMAR_0251	mmp_251	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0251	Background_Genome	0.1355	4.1780e-06	1.2790e-05	NO
MMAR_0435	mmp_435	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0435	Background_Genome	-0.3608	4.2138e-06	1.2867e-05	NO
MMAR_0776	mmp_776	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0776	Background_Genome	0.4303	4.4935e-06	1.3686e-05	NO
MMAR_0565	mmp_565	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0565	Background_Genome	0.5726	4.7299e-06	1.4369e-05	NO
MMAR_1124	mmp_1124	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1124	Background_Genome	-0.4364	4.9855e-06	1.5108e-05	NO
MMAR_0845	mmp_845	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0845	Background_Genome	-0.5813	5.2503e-06	1.5870e-05	NO
MMAR_0141	mmp_141	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0141	Background_Genome	-0.3589	5.3473e-06	1.6122e-05	NO
MMAR_0129	mmp_129	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0129	Background_Genome	0.4876	5.6239e-06	1.6855e-05	NO
MMAR_0519	mmp_519	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0519	Background_Genome	0.4082	5.6324e-06	1.6855e-05	NO
MMAR_0737	mmp_737	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0737	Background_Genome	0.2586	5.6045e-06	1.6855e-05	NO
MMAR_0424	mmp_424	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0424	Background_Genome	-0.3175	5.6692e-06	1.6923e-05	NO
MMAR_0415	mmp_415	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0415	Background_Genome	-0.6185	5.8776e-06	1.7502e-05	NO
MMAR_0368	mmp_368	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0368	Background_Genome	-0.7483	6.1808e-06	1.8359e-05	NO
MMAR_0820	mmp_820	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0820	Background_Genome	-0.4433	6.2790e-06	1.8604e-05	NO
MMAR_0854	mmp_854	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0854	Background_Genome	0.5683	6.3339e-06	1.8721e-05	NO
MMAR_0326	mmp_326	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0326	Background_Genome	-0.4293	6.4302e-06	1.8959e-05	NO
MMAR_0185	mmp_185	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0185	Background_Genome	-0.6284	6.4536e-06	1.8981e-05	NO
MMAR_0692	mmp_692	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0692	Background_Genome	0.4939	6.9675e-06	2.0443e-05	NO
MMAR_1184	mmp_1184	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1184	Background_Genome	0.6473	7.2707e-06	2.1280e-05	NO
MMAR_0930	mmp_930	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0930	Background_Genome	-0.2451	7.5576e-06	2.2066e-05	NO
MMAR_0787	mmp_787	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0787	Background_Genome	-0.3723	7.9196e-06	2.3067e-05	NO
MMAR_1066	mmp_1066	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1066	Background_Genome	0.1728	9.0910e-06	2.6414e-05	NO
MMAR_0598	mmp_598	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0598	Background_Genome	-0.2160	9.8257e-06	2.8480e-05	NO
MMAR_0694	mmp_694	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0694	Background_Genome	-0.3526	1.0168e-05	2.9401e-05	NO
MMAR_0276	mmp_276	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0276	Background_Genome	0.2559	1.0717e-05	3.0840e-05	NO
MMAR_0308	mmp_308	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0308	Background_Genome	-0.4294	1.0698e-05	3.0840e-05	NO
MMAR_0130	mmp_130	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0130	Background_Genome	-0.2718	1.0862e-05	3.1183e-05	NO
MMAR_0107	mmp_107	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0107	Background_Genome	-0.3410	1.0958e-05	3.1383e-05	NO
MMAR_0821	mmp_821	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0821	Background_Genome	-0.3484	1.1013e-05	3.1466e-05	NO
MMAR_0800	mmp_800	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0800	Background_Genome	0.4418	1.2507e-05	3.5649e-05	NO
MMAR_0411	mmp_411	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0411	Background_Genome	-0.3509	1.2597e-05	3.5822e-05	NO
MMAR_0131	mmp_131	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0131	Background_Genome	0.5157	1.4670e-05	4.1577e-05	NO
MMAR_0886	mmp_886	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0886	Background_Genome	0.3546	1.4691e-05	4.1577e-05	NO
MMAR_0328	mmp_328	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0328	Background_Genome	0.3427	1.5183e-05	4.2869e-05	NO
MMAR_0181	mmp_181	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0181	Background_Genome	-0.3441	1.5336e-05	4.3199e-05	NO
MMAR_0434	mmp_434	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0434	Background_Genome	-0.2517	1.5403e-05	4.3286e-05	NO
MMAR_0659	mmp_659	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0659	Background_Genome	-0.3564	1.6270e-05	4.5616e-05	NO
MMAR_0804	mmp_804	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0804	Background_Genome	-0.4261	1.6405e-05	4.5889e-05	NO
MMAR_0838	mmp_838	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0838	Background_Genome	0.3411	1.7125e-05	4.7790e-05	NO
MMAR_0191	mmp_191	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0191	Background_Genome	0.3747	1.7254e-05	4.8039e-05	NO
MMAR_0868	mmp_868	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0868	Background_Genome	-0.7724	1.7417e-05	4.8380e-05	YES
MMAR_0588	mmp_588	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0588	Background_Genome	0.3509	1.9065e-05	5.2837e-05	NO
MMAR_0923	mmp_923	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0923	Background_Genome	0.3761	1.9138e-05	5.2915e-05	NO
MMAR_0614	mmp_614	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0614	Background_Genome	-0.3276	1.9895e-05	5.4882e-05	NO
MMAR_0721	mmp_721	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0721	Background_Genome	0.3332	2.0282e-05	5.5821e-05	NO
MMAR_0193	mmp_193	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0193	Background_Genome	0.2634	2.4719e-05	6.7877e-05	NO
MMAR_0335	mmp_335	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0335	Background_Genome	0.3765	2.4831e-05	6.8031e-05	NO
MMAR_0844	mmp_844	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0844	Background_Genome	-0.3271	2.5622e-05	7.0036e-05	NO
MMAR_0464	mmp_464	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0464	Background_Genome	-0.4228	2.6576e-05	7.2480e-05	NO
MMAR_0758	mmp_758	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0758	Background_Genome	0.3376	2.8122e-05	7.6522e-05	NO
MMAR_0392	mmp_392	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0392	Background_Genome	0.2030	2.8400e-05	7.7062e-05	NO
MMAR_0675	mmp_675	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0675	Background_Genome	-0.4047	2.8449e-05	7.7062e-05	NO
MMAR_0538	mmp_538	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0538	Background_Genome	0.3531	3.0127e-05	8.1423e-05	NO
MMAR_0327	mmp_327	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0327	Background_Genome	-0.2868	3.0775e-05	8.2988e-05	NO
MMAR_0461	mmp_461	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0461	Background_Genome	0.5158	3.0952e-05	8.3278e-05	NO
MMAR_1001	mmp_1001	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1001	Background_Genome	-0.2169	3.5484e-05	9.5258e-05	NO
MMAR_0846	mmp_846	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0846	Background_Genome	0.2771	3.8065e-05	1.0196e-04	NO
MMAR_0945	mmp_945	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0945	Background_Genome	-0.4891	3.8395e-05	1.0261e-04	NO
MMAR_1170	mmp_1170	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1170	Background_Genome	0.3699	3.8531e-05	1.0275e-04	NO
MMAR_1020	mmp_1020	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1020	Background_Genome	-0.4580	3.9626e-05	1.0543e-04	NO
MMAR_0716	mmp_716	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0716	Background_Genome	0.3169	4.2369e-05	1.1248e-04	NO
MMAR_0795	mmp_795	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0795	Background_Genome	-0.4562	4.3235e-05	1.1453e-04	NO
MMAR_0633	mmp_633	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0633	Background_Genome	-0.2498	4.3892e-05	1.1601e-04	NO
MMAR_1118	mmp_1118	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1118	Background_Genome	-0.2526	4.5260e-05	1.1937e-04	NO
MMAR_0988	mmp_988	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0988	Background_Genome	-0.4473	4.5501e-05	1.1974e-04	NO
MMAR_0864	mmp_864	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0864	Background_Genome	-0.0890	4.8467e-05	1.2727e-04	NO
MMAR_0372	mmp_372	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0372	Background_Genome	-0.3699	5.0514e-05	1.3235e-04	NO
MMAR_0513	mmp_513	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0513	Background_Genome	-0.3408	5.1452e-05	1.3451e-04	NO
MMAR_1131	mmp_1131	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1131	Background_Genome	0.1565	5.3560e-05	1.3972e-04	NO
MMAR_0785	mmp_785	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0785	Background_Genome	0.2602	5.4418e-05	1.4165e-04	NO
MMAR_1074	mmp_1074	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1074	Background_Genome	-0.3894	5.5374e-05	1.4383e-04	NO
MMAR_0596	mmp_596	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0596	Background_Genome	0.5475	5.9537e-05	1.5431e-04	NO
MMAR_1167	mmp_1167	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1167	Background_Genome	-0.3880	6.0859e-05	1.5739e-04	NO
MMAR_1199	mmp_1199	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1199	Background_Genome	0.2060	6.1092e-05	1.5766e-04	NO
MMAR_0507	mmp_507	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0507	Background_Genome	0.3694	6.2138e-05	1.6001e-04	NO
MMAR_0460	mmp_460	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0460	Background_Genome	0.4207	6.6182e-05	1.7006e-04	NO
MMAR_0409	mmp_409	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0409	Background_Genome	0.1927	6.8278e-05	1.7507e-04	NO
MMAR_0138	mmp_138	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0138	Background_Genome	-0.4549	7.8941e-05	2.0198e-04	NO
MMAR_0425	mmp_425	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0425	Background_Genome	0.7871	8.1384e-05	2.0779e-04	YES
MMAR_1168	mmp_1168	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1168	Background_Genome	0.2831	8.2758e-05	2.1085e-04	NO
MMAR_1129	mmp_1129	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1129	Background_Genome	-0.2826	8.4867e-05	2.1576e-04	NO
MMAR_0561	mmp_561	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0561	Background_Genome	-0.3292	8.8471e-05	2.2445e-04	NO
MMAR_0969	mmp_969	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0969	Background_Genome	-0.6892	9.1255e-05	2.3103e-04	NO
MMAR_1010	mmp_1010	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1010	Background_Genome	0.2864	9.2714e-05	2.3422e-04	NO
MMAR_1125	mmp_1125	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1125	Background_Genome	0.4022	9.4709e-05	2.3876e-04	NO
MMAR_0811	mmp_811	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0811	Background_Genome	0.5355	9.6827e-05	2.4359e-04	NO
MMAR_0822	mmp_822	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0822	Background_Genome	-0.4481	9.7059e-05	2.4366e-04	NO
MMAR_0814	mmp_814	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0814	Background_Genome	-0.4636	1.0459e-04	2.6203e-04	NO
MMAR_0935	mmp_935	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0935	Background_Genome	0.3857	1.0797e-04	2.6993e-04	NO
MMAR_0786	mmp_786	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0786	Background_Genome	-0.4248	1.1005e-04	2.7455e-04	NO
MMAR_0653	mmp_653	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0653	Background_Genome	0.3476	1.1297e-04	2.8125e-04	NO
MMAR_0640	mmp_640	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0640	Background_Genome	0.3084	1.2087e-04	3.0030e-04	NO
MMAR_0499	mmp_499	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0499	Background_Genome	0.3213	1.2210e-04	3.0273e-04	NO
MMAR_0481	mmp_481	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0481	Background_Genome	-0.3014	1.2326e-04	3.0498e-04	NO
MMAR_0480	mmp_480	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0480	Background_Genome	0.2667	1.2569e-04	3.1033e-04	NO
MMAR_0525	mmp_525	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0525	Background_Genome	-0.2767	1.3044e-04	3.2142e-04	NO
MMAR_0670	mmp_670	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0670	Background_Genome	0.2344	1.3495e-04	3.3116e-04	NO
MMAR_0733	mmp_733	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0733	Background_Genome	-0.3614	1.3472e-04	3.3116e-04	NO
MMAR_0623	mmp_623	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0623	Background_Genome	-0.3525	1.3564e-04	3.3218e-04	NO
MMAR_0135	mmp_135	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0135	Background_Genome	-0.4311	1.3785e-04	3.3691e-04	NO
MMAR_0746	mmp_746	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0746	Background_Genome	0.2166	1.4036e-04	3.4235e-04	NO
MMAR_1101	mmp_1101	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1101	Background_Genome	0.5004	1.4234e-04	3.4647e-04	NO
MMAR_0848	mmp_848	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0848	Background_Genome	-0.4617	1.5680e-04	3.8090e-04	NO
MMAR_0264	mmp_264	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0264	Background_Genome	-0.3565	1.6143e-04	3.9135e-04	NO
MMAR_0963	mmp_963	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0963	Background_Genome	-0.3804	1.6543e-04	4.0022e-04	NO
MMAR_0384	mmp_384	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0384	Background_Genome	-0.2698	1.7476e-04	4.2195e-04	NO
MMAR_0865	mmp_865	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0865	Background_Genome	0.1656	1.7770e-04	4.2818e-04	NO
MMAR_1159	mmp_1159	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1159	Background_Genome	0.5069	1.8148e-04	4.3642e-04	NO
MMAR_0180	mmp_180	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0180	Background_Genome	0.2506	1.8883e-04	4.5319e-04	NO
MMAR_1200	mmp_1200	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1200	Background_Genome	-0.3433	1.9053e-04	4.5635e-04	NO
MMAR_0338	mmp_338	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0338	Background_Genome	0.3431	2.1153e-04	5.0564e-04	NO
MMAR_0243	mmp_243	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0243	Background_Genome	0.3187	2.1660e-04	5.1673e-04	NO
MMAR_0470	mmp_470	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0470	Background_Genome	-0.3485	2.1774e-04	5.1843e-04	NO
MMAR_0303	mmp_303	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0303	Background_Genome	-0.4774	2.1975e-04	5.2217e-04	NO
MMAR_0709	mmp_709	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0709	Background_Genome	-0.2577	2.2576e-04	5.3540e-04	NO
MMAR_0184	mmp_184	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0184	Background_Genome	-0.3583	2.2685e-04	5.3691e-04	NO
MMAR_0196	mmp_196	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0196	Background_Genome	-0.2332	2.4437e-04	5.7577e-04	NO
MMAR_1033	mmp_1033	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1033	Background_Genome	0.3585	2.4468e-04	5.7577e-04	NO
MMAR_1112	mmp_1112	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1112	Background_Genome	0.4747	2.4470e-04	5.7577e-04	NO
MMAR_0366	mmp_366	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0366	Background_Genome	-0.5596	2.4899e-04	5.8471e-04	NO
MMAR_0214	mmp_214	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0214	Background_Genome	0.6467	2.5553e-04	5.9889e-04	NO
MMAR_0712	mmp_712	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0712	Background_Genome	-0.3485	2.6362e-04	6.1665e-04	NO
MMAR_0227	mmp_227	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0227	Background_Genome	0.3921	2.9584e-04	6.9068e-04	NO
MMAR_0301	mmp_301	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0301	Background_Genome	-0.1781	3.0091e-04	7.0116e-04	NO
MMAR_0562	mmp_562	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0562	Background_Genome	0.2591	3.0481e-04	7.0885e-04	NO
MMAR_0360	mmp_360	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0360	Background_Genome	0.1976	3.6225e-04	8.4082e-04	NO
MMAR_0275	mmp_275	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0275	Background_Genome	-0.4180	3.6637e-04	8.4704e-04	NO
MMAR_0399	mmp_399	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0399	Background_Genome	-0.2724	3.6705e-04	8.4704e-04	NO
MMAR_1108	mmp_1108	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1108	Background_Genome	-0.4358	3.6586e-04	8.4704e-04	NO
MMAR_0698	mmp_698	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0698	Background_Genome	-0.3489	3.6985e-04	8.5186e-04	NO
MMAR_1130	mmp_1130	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1130	Background_Genome	0.2400	3.7864e-04	8.7043e-04	NO
MMAR_0637	mmp_637	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0637	Background_Genome	-0.4923	3.9385e-04	9.0368e-04	NO
MMAR_0325	mmp_325	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0325	Background_Genome	0.2887	4.1870e-04	9.5886e-04	NO
MMAR_0611	mmp_611	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0611	Background_Genome	0.1474	4.2173e-04	9.6395e-04	NO
MMAR_0133	mmp_133	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0133	Background_Genome	0.3832	4.2621e-04	9.7234e-04	NO
MMAR_0940	mmp_940	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0940	Background_Genome	-0.2178	4.2722e-04	9.7279e-04	NO
MMAR_0238	mmp_238	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0238	Background_Genome	0.1823	4.4681e-04	1.0155e-03	NO
MMAR_0907	mmp_907	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0907	Background_Genome	-0.2698	4.5042e-04	1.0218e-03	NO
MMAR_0887	mmp_887	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0887	Background_Genome	-0.3863	4.5432e-04	1.0287e-03	NO
MMAR_0730	mmp_730	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0730	Background_Genome	0.1510	4.5802e-04	1.0351e-03	NO
MMAR_1113	mmp_1113	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1113	Background_Genome	0.1781	4.9010e-04	1.1055e-03	NO
MMAR_0731	mmp_731	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0731	Background_Genome	-0.2775	5.2665e-04	1.1857e-03	NO
MMAR_0093	mmp_93	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0093	Background_Genome	0.3311	5.3809e-04	1.2092e-03	NO
MMAR_1106	mmp_1106	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1106	Background_Genome	0.2482	5.4681e-04	1.2265e-03	NO
MMAR_0607	mmp_607	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0607	Background_Genome	-0.2079	5.6273e-04	1.2598e-03	NO
MMAR_0239	mmp_239	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0239	Background_Genome	-0.2808	6.1320e-04	1.3689e-03	NO
MMAR_0380	mmp_380	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0380	Background_Genome	0.2643	6.1371e-04	1.3689e-03	NO
MMAR_0732	mmp_732	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0732	Background_Genome	-0.1170	6.6069e-04	1.4709e-03	NO
MMAR_1117	mmp_1117	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1117	Background_Genome	0.5037	6.8859e-04	1.5302e-03	NO
MMAR_0759	mmp_759	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0759	Background_Genome	0.3887	7.0168e-04	1.5564e-03	NO
MMAR_0304	mmp_304	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0304	Background_Genome	0.4419	7.1243e-04	1.5773e-03	NO
MMAR_0247	mmp_247	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0247	Background_Genome	-0.3419	7.2386e-04	1.5997e-03	NO
